Year,Date ,Hour,DataRecorded,DataReviewed,Observer,Time,Frame,Direction,Range,Length,Confidence,Comments
2024,2/1/2024,22:30,No data,No data,,,,,,,,
2024,2/1/2024,23:00,No data,No data,,,,,,,,
2024,2/1/2024,23:30,No data,No data,,,,,,,,
2024,2/2/2024,0:00,No data,No data,,,,,,,,
2024,2/2/2024,0:30,No data,No data,,,,,,,,
2024,2/2/2024,1:00,No data,No data,,,,,,,,
2024,2/2/2024,1:30,No data,No data,,,,,,,,
2024,2/2/2024,2:00,No data,No data,,,,,,,,
2024,2/2/2024,2:30,No data,No data,,,,,,,,
2024,2/2/2024,3:00,No data,No data,,,,,,,,
2024,2/2/2024,3:30,No data,No data,,,,,,,,
2024,2/2/2024,4:00,No data,No data,,,,,,,,
2024,2/2/2024,4:30,No data,No data,,,,,,,,
2024,2/2/2024,5:00,No data,No data,,,,,,,,
2024,2/2/2024,5:30,No data,No data,,,,,,,,
2024,2/2/2024,6:00,No data,No data,,,,,,,,
2024,2/2/2024,6:30,No data,No data,,,,,,,,
2024,2/2/2024,7:00,No data,No data,,,,,,,,
2024,2/2/2024,7:30,No data,No data,,,,,,,,
2024,2/2/2024,8:00,No data,No data,,,,,,,,
2024,2/2/2024,8:30,No data,No data,,,,,,,,
2024,2/2/2024,9:00,No data,No data,,,,,,,,
2024,2/2/2024,9:30,No data,No data,,,,,,,,
2024,2/2/2024,10:00,No data,No data,,,,,,,,
2024,2/2/2024,10:30,No data,No data,,,,,,,,
2024,2/2/2024,11:00,No data,No data,,,,,,,,
2024,2/2/2024,11:30,No data,No data,,,,,,,,
2024,2/2/2024,12:00,No data,No data,,,,,,,,
2024,2/2/2024,12:30,No data,No data,,,,,,,,
2024,2/2/2024,13:00,No data,No data,,,,,,,,
2024,2/2/2024,13:30,No data,No data,,,,,,,,
2024,2/2/2024,14:00,No data,No data,,,,,,,,
2024,2/2/2024,14:30,No data,No data,,,,,,,,
2024,2/2/2024,15:00,No data,No data,,,,,,,,
2024,2/2/2024,15:30,No data,No data,,,,,,,,
2024,2/2/2024,16:00,No data,No data,,,,,,,,
2024,2/2/2024,16:30,No data,No data,,,,,,,,
2024,2/2/2024,17:00,No data,No data,,,,,,,,
2024,2/2/2024,17:30,No data,No data,,,,,,,,
2024,2/2/2024,18:00,No data,No data,,,,,,,,
2024,2/2/2024,18:30,No data,No data,,,,,,,,
2024,2/2/2024,19:00,No data,No data,,,,,,,,
2024,2/2/2024,19:30,No data,No data,,,,,,,,
2024,2/2/2024,20:00,No data,No data,,,,,,,,
2024,2/2/2024,20:30,No data,No data,,,,,,,,
2024,2/2/2024,21:00,No data,No data,,,,,,,,
2024,2/2/2024,21:30,No data,No data,,,,,,,,
2024,2/2/2024,22:00,No data,No data,,,,,,,,
2024,2/2/2024,22:30,No data,No data,,,,,,,,
2024,2/2/2024,23:00,No data,No data,,,,,,,,
2024,2/2/2024,23:30,No data,No data,,,,,,,,
2024,2/3/2024,0:00,No data,No data,,,,,,,,
2024,2/3/2024,0:30,No data,No data,,,,,,,,
2024,2/3/2024,1:00,No data,No data,,,,,,,,
2024,2/3/2024,1:30,No data,No data,,,,,,,,
2024,2/3/2024,2:00,No data,No data,,,,,,,,
2024,2/3/2024,2:30,No data,No data,,,,,,,,
2024,2/3/2024,3:00,No data,No data,,,,,,,,
2024,2/3/2024,3:30,No data,No data,,,,,,,,
2024,2/3/2024,4:00,No data,No data,,,,,,,,
2024,2/3/2024,4:30,No data,No data,,,,,,,,
2024,2/3/2024,5:00,No data,No data,,,,,,,,
2024,2/3/2024,5:30,No data,No data,,,,,,,,
2024,2/3/2024,6:00,No data,No data,,,,,,,,
2024,2/3/2024,6:30,No data,No data,,,,,,,,
2024,2/3/2024,7:00,No data,No data,,,,,,,,
2024,2/3/2024,7:30,No data,No data,,,,,,,,
2024,2/3/2024,8:00,No data,No data,,,,,,,,
2024,2/3/2024,8:30,No data,No data,,,,,,,,
2024,2/3/2024,9:00,No data,No data,,,,,,,,
2024,2/3/2024,9:30,No data,No data,,,,,,,,
2024,2/3/2024,10:00,No data,No data,,,,,,,,
2024,2/3/2024,10:30,No data,No data,,,,,,,,
2024,2/3/2024,11:00,No data,No data,,,,,,,,
2024,2/3/2024,11:30,No data,No data,,,,,,,,
2024,2/3/2024,12:00,No data,No data,,,,,,,,
2024,2/3/2024,12:30,No data,No data,,,,,,,,
2024,2/3/2024,13:00,No data,No data,,,,,,,,
2024,2/3/2024,13:30,No data,No data,,,,,,,,
2024,2/3/2024,14:00,No data,No data,,,,,,,,
2024,2/3/2024,14:30,No data,No data,,,,,,,,
2024,2/3/2024,15:00,No data,No data,,,,,,,,
2024,2/3/2024,15:30,No data,No data,,,,,,,,
2024,2/3/2024,16:00,No data,No data,,,,,,,,
2024,2/3/2024,16:30,No data,No data,,,,,,,,
2024,2/3/2024,17:00,No data,No data,,,,,,,,
2024,2/3/2024,17:30,No data,No data,,,,,,,,
2024,2/3/2024,18:00,No data,No data,,,,,,,,
2024,2/3/2024,18:30,No data,No data,,,,,,,,
2024,2/3/2024,19:00,No data,No data,,,,,,,,
2024,2/3/2024,19:30,No data,No data,,,,,,,,
2024,2/3/2024,20:00,No data,No data,,,,,,,,
2024,2/3/2024,20:30,No data,No data,,,,,,,,
2024,2/3/2024,21:00,No data,No data,,,,,,,,
2024,2/3/2024,21:30,No data,No data,,,,,,,,
2024,2/3/2024,22:00,No data,No data,,,,,,,,
2024,2/3/2024,22:30,No data,No data,,,,,,,,
2024,2/3/2024,23:00,No data,No data,,,,,,,,
2024,2/3/2024,23:30,No data,No data,,,,,,,,
2024,2/4/2024,0:00,No data,No data,,,,,,,,
2024,2/4/2024,0:30,No data,No data,,,,,,,,
2024,2/4/2024,1:00,No data,No data,,,,,,,,
2024,2/4/2024,1:30,No data,No data,,,,,,,,
2024,2/4/2024,2:00,No data,No data,,,,,,,,
2024,2/4/2024,2:30,No data,No data,,,,,,,,
2024,2/4/2024,3:00,No data,No data,,,,,,,,
2024,2/4/2024,3:30,No data,No data,,,,,,,,
2024,2/4/2024,4:00,No data,No data,,,,,,,,
2024,2/4/2024,4:30,No data,No data,,,,,,,,
2024,2/4/2024,5:00,No data,No data,,,,,,,,
2024,2/4/2024,5:30,No data,No data,,,,,,,,
2024,2/4/2024,6:00,No data,No data,,,,,,,,
2024,2/4/2024,6:30,No data,No data,,,,,,,,
2024,2/4/2024,7:00,No data,No data,,,,,,,,
2024,2/4/2024,7:30,No data,No data,,,,,,,,
2024,2/4/2024,8:00,No data,No data,,,,,,,,
2024,2/4/2024,8:30,No data,No data,,,,,,,,
2024,2/4/2024,9:00,No data,No data,,,,,,,,
2024,2/4/2024,9:30,No data,No data,,,,,,,,
2024,2/4/2024,10:00,No data,No data,,,,,,,,
2024,2/4/2024,10:30,No data,No data,,,,,,,,
2024,2/4/2024,11:00,No data,No data,,,,,,,,
2024,2/4/2024,11:30,No data,No data,,,,,,,,
2024,2/4/2024,12:00,No data,No data,,,,,,,,
2024,2/4/2024,12:30,No data,No data,,,,,,,,
2024,2/4/2024,13:00,No data,No data,,,,,,,,
2024,2/4/2024,13:30,No data,No data,,,,,,,,
2024,2/4/2024,14:00,No data,No data,,,,,,,,
2024,2/4/2024,14:30,No data,No data,,,,,,,,
2024,2/4/2024,15:00,No data,No data,,,,,,,,
2024,2/4/2024,15:30,No data,No data,,,,,,,,
2024,2/4/2024,16:00,No data,No data,,,,,,,,
2024,2/4/2024,16:30,No data,No data,,,,,,,,
2024,2/4/2024,17:00,No data,No data,,,,,,,,
2024,2/4/2024,17:30,No data,No data,,,,,,,,
2024,2/4/2024,18:00,No data,No data,,,,,,,,
2024,2/4/2024,18:30,No data,No data,,,,,,,,
2024,2/4/2024,19:00,No data,No data,,,,,,,,
2024,2/4/2024,19:30,No data,No data,,,,,,,,
2024,2/4/2024,20:00,No data,No data,,,,,,,,
2024,2/4/2024,20:30,No data,No data,,,,,,,,
2024,2/4/2024,21:00,No data,No data,,,,,,,,
2024,2/4/2024,21:30,No data,No data,,,,,,,,
2024,2/4/2024,22:00,No data,No data,,,,,,,,
2024,2/4/2024,22:30,No data,No data,,,,,,,,
2024,2/4/2024,23:00,No data,No data,,,,,,,,
2024,2/4/2024,23:30,No data,No data,,,,,,,,
2024,2/5/2024,0:00,No data,No data,,,,,,,,
2024,2/5/2024,0:30,No data,No data,,,,,,,,
2024,2/5/2024,1:00,No data,No data,,,,,,,,
2024,2/5/2024,1:30,No data,No data,,,,,,,,
2024,2/5/2024,2:00,No data,No data,,,,,,,,
2024,2/5/2024,2:30,No data,No data,,,,,,,,
2024,2/5/2024,3:00,No data,No data,,,,,,,,
2024,2/5/2024,3:30,No data,No data,,,,,,,,
2024,2/5/2024,4:00,No data,No data,,,,,,,,
2024,2/5/2024,4:30,No data,No data,,,,,,,,
2024,2/5/2024,5:00,No data,No data,,,,,,,,
2024,2/5/2024,5:30,No data,No data,,,,,,,,
2024,2/5/2024,6:00,No data,No data,,,,,,,,
2024,2/5/2024,6:30,No data,No data,,,,,,,,
2024,2/5/2024,7:00,No data,No data,,,,,,,,
2024,2/5/2024,7:30,No data,No data,,,,,,,,
2024,2/5/2024,8:00,No data,No data,,,,,,,,
2024,2/5/2024,8:30,No data,No data,,,,,,,,
2024,2/5/2024,9:00,No data,No data,,,,,,,,
2024,2/5/2024,9:30,No data,No data,,,,,,,,
2024,2/5/2024,10:00,No data,No data,,,,,,,,
2024,2/5/2024,10:30,No data,No data,,,,,,,,
2024,2/5/2024,11:00,No data,No data,,,,,,,,
2024,2/5/2024,11:30,No data,No data,,,,,,,,
2024,2/5/2024,12:00,No data,No data,,,,,,,,
2024,2/5/2024,12:30,No data,No data,,,,,,,,
2024,2/5/2024,13:00,No data,No data,,,,,,,,
2024,2/5/2024,13:30,No data,No data,,,,,,,,
2024,2/5/2024,14:00,No data,No data,,,,,,,,
2024,2/5/2024,14:30,No data,No data,,,,,,,,
2024,2/5/2024,15:00,No data,No data,,,,,,,,
2024,2/5/2024,15:30,No data,No data,,,,,,,,
2024,2/5/2024,16:00,No data,No data,,,,,,,,
2024,2/5/2024,16:30,No data,No data,,,,,,,,
2024,2/5/2024,17:00,No data,No data,,,,,,,,
2024,2/5/2024,17:30,No data,No data,,,,,,,,
2024,2/5/2024,18:00,No data,No data,,,,,,,,
2024,2/5/2024,18:30,No data,No data,,,,,,,,
2024,2/5/2024,19:00,No data,No data,,,,,,,,
2024,2/5/2024,19:30,No data,No data,,,,,,,,
2024,2/5/2024,20:00,No data,No data,,,,,,,,
2024,2/5/2024,20:30,No data,No data,,,,,,,,
2024,2/5/2024,21:00,No data,No data,,,,,,,,
2024,2/5/2024,21:30,No data,No data,,,,,,,,
2024,2/5/2024,22:00,No data,No data,,,,,,,,
2024,2/5/2024,22:30,No data,No data,,,,,,,,
2024,2/5/2024,23:00,No data,No data,,,,,,,,
2024,2/5/2024,23:30,No data,No data,,,,,,,,
2024,2/6/2024,0:00,No data,No data,,,,,,,,
2024,2/6/2024,0:30,No data,No data,,,,,,,,
2024,2/6/2024,1:00,No data,No data,,,,,,,,
2024,2/6/2024,1:30,No data,No data,,,,,,,,
2024,2/6/2024,2:00,No data,No data,,,,,,,,
2024,2/6/2024,2:30,No data,No data,,,,,,,,
2024,2/6/2024,3:00,No data,No data,,,,,,,,
2024,2/6/2024,3:30,No data,No data,,,,,,,,
2024,2/6/2024,4:00,No data,No data,,,,,,,,
2024,2/6/2024,4:30,No data,No data,,,,,,,,
2024,2/6/2024,5:00,No data,No data,,,,,,,,
2024,2/6/2024,5:30,No data,No data,,,,,,,,
2024,2/6/2024,6:00,No data,No data,,,,,,,,
2024,2/6/2024,6:30,No data,No data,,,,,,,,
2024,2/6/2024,7:00,No data,No data,,,,,,,,
2024,2/6/2024,7:30,No data,No data,,,,,,,,
2024,2/6/2024,8:00,No data,No data,,,,,,,,
2024,2/6/2024,8:30,No data,No data,,,,,,,,
2024,2/6/2024,9:00,No data,No data,,,,,,,,
2024,2/6/2024,9:30,No data,No data,,,,,,,,
2024,2/6/2024,10:00,No data,No data,,,,,,,,
2024,2/6/2024,10:30,No data,No data,,,,,,,,
2024,2/6/2024,11:00,No data,No data,,,,,,,,
2024,2/6/2024,11:30,No data,No data,,,,,,,,
2024,2/6/2024,12:00,No data,No data,,,,,,,,
2024,2/6/2024,12:30,No data,No data,,,,,,,,
2024,2/6/2024,13:00,No data,No data,,,,,,,,
2024,2/6/2024,13:30,No data,No data,,,,,,,,
2024,2/6/2024,14:00,No data,No data,,,,,,,,
2024,2/6/2024,14:30,No data,No data,,,,,,,,
2024,2/6/2024,15:00,No data,No data,,,,,,,,
2024,2/6/2024,15:30,No data,No data,,,,,,,,
2024,2/6/2024,16:00,No data,No data,,,,,,,,
2024,2/6/2024,16:30,No data,No data,,,,,,,,
2024,2/6/2024,17:00,No data,No data,,,,,,,,
2024,2/6/2024,17:30,No data,No data,,,,,,,,
2024,2/6/2024,18:00,No data,No data,,,,,,,,
2024,2/6/2024,18:30,No data,No data,,,,,,,,
2024,2/6/2024,19:00,No data,No data,,,,,,,,
2024,2/6/2024,19:30,No data,No data,,,,,,,,
2024,2/6/2024,20:00,No data,No data,,,,,,,,
2024,2/6/2024,20:30,No data,No data,,,,,,,,
2024,2/6/2024,21:00,No data,No data,,,,,,,,
2024,2/6/2024,21:30,No data,No data,,,,,,,,
2024,2/6/2024,22:00,No data,No data,,,,,,,,
2024,2/6/2024,22:30,No data,No data,,,,,,,,
2024,2/6/2024,23:00,No data,No data,,,,,,,,
2024,2/6/2024,23:30,No data,No data,,,,,,,,
2024,2/7/2024,0:00,No data,No data,,,,,,,,
2024,2/7/2024,0:30,No data,No data,,,,,,,,
2024,2/7/2024,1:00,No data,No data,,,,,,,,
2024,2/7/2024,1:30,No data,No data,,,,,,,,
2024,2/7/2024,2:00,No data,No data,,,,,,,,
2024,2/7/2024,2:30,No data,No data,,,,,,,,
2024,2/7/2024,3:00,No data,No data,,,,,,,,
2024,2/7/2024,3:30,No data,No data,,,,,,,,
2024,2/7/2024,4:00,No data,No data,,,,,,,,
2024,2/7/2024,4:30,No data,No data,,,,,,,,
2024,2/7/2024,5:00,No data,No data,,,,,,,,
2024,2/7/2024,5:30,No data,No data,,,,,,,,
2024,2/7/2024,6:00,No data,No data,,,,,,,,
2024,2/7/2024,6:30,No data,No data,,,,,,,,
2024,2/7/2024,7:00,No data,No data,,,,,,,,
2024,2/7/2024,7:30,No data,No data,,,,,,,,
2024,2/7/2024,8:00,No data,No data,,,,,,,,
2024,2/7/2024,8:30,No data,No data,,,,,,,,
2024,2/7/2024,9:00,No data,No data,,,,,,,,
2024,2/7/2024,9:30,No data,No data,,,,,,,,
2024,2/7/2024,10:00,No data,No data,,,,,,,,
2024,2/7/2024,10:30,No data,No data,,,,,,,,
2024,2/7/2024,11:00,No data,No data,,,,,,,,
2024,2/7/2024,11:30,No data,No data,,,,,,,,
2024,2/7/2024,12:00,No data,No data,,,,,,,,
2024,2/7/2024,12:30,No data,No data,,,,,,,,
2024,2/7/2024,13:00,No data,No data,,,,,,,,
2024,2/7/2024,13:30,No data,No data,,,,,,,,
2024,2/7/2024,14:00,No data,No data,,,,,,,,
2024,2/7/2024,14:30,No data,No data,,,,,,,,
2024,2/7/2024,15:00,No data,No data,,,,,,,,
2024,2/7/2024,15:30,No data,No data,,,,,,,,
2024,2/7/2024,16:00,No data,No data,,,,,,,,
2024,2/7/2024,16:30,No data,No data,,,,,,,,
2024,2/7/2024,17:00,No data,No data,,,,,,,,
2024,2/7/2024,17:30,No data,No data,,,,,,,,
2024,2/7/2024,18:00,No data,No data,,,,,,,,
2024,2/7/2024,18:30,No data,No data,,,,,,,,
2024,2/7/2024,19:00,No data,No data,,,,,,,,
2024,2/7/2024,19:30,No data,No data,,,,,,,,
2024,2/7/2024,20:00,No data,No data,,,,,,,,
2024,2/7/2024,20:30,No data,No data,,,,,,,,
2024,2/7/2024,21:00,No data,No data,,,,,,,,
2024,2/7/2024,21:30,No data,No data,,,,,,,,
2024,2/7/2024,22:00,No data,No data,,,,,,,,
2024,2/7/2024,22:30,No data,No data,,,,,,,,
2024,2/7/2024,23:00,No data,No data,,,,,,,,
2024,2/7/2024,23:30,No data,No data,,,,,,,,
2024,2/8/2024,0:00,No data,No data,,,,,,,,
2024,2/8/2024,0:30,No data,No data,,,,,,,,
2024,2/8/2024,1:00,No data,No data,,,,,,,,
2024,2/8/2024,1:30,No data,No data,,,,,,,,
2024,2/8/2024,2:00,No data,No data,,,,,,,,
2024,2/8/2024,2:30,No data,No data,,,,,,,,
2024,2/8/2024,3:00,No data,No data,,,,,,,,
2024,2/8/2024,3:30,No data,No data,,,,,,,,
2024,2/8/2024,4:00,No data,No data,,,,,,,,
2024,2/8/2024,4:30,No data,No data,,,,,,,,
2024,2/8/2024,5:00,No data,No data,,,,,,,,
2024,2/8/2024,5:30,No data,No data,,,,,,,,
2024,2/8/2024,6:00,No data,No data,,,,,,,,
2024,2/8/2024,6:30,No data,No data,,,,,,,,
2024,2/8/2024,7:00,No data,No data,,,,,,,,
2024,2/8/2024,7:30,No data,No data,,,,,,,,
2024,2/8/2024,8:00,No data,No data,,,,,,,,
2024,2/8/2024,8:30,No data,No data,,,,,,,,
2024,2/8/2024,9:00,No data,No data,,,,,,,,
2024,2/8/2024,9:30,No data,No data,,,,,,,,
2024,2/8/2024,10:00,No data,No data,,,,,,,,
2024,2/8/2024,10:30,No data,No data,,,,,,,,
2024,2/8/2024,11:00,No data,No data,,,,,,,,
2024,2/8/2024,11:30,No data,No data,,,,,,,,
2024,2/8/2024,12:00,No data,No data,,,,,,,,
2024,2/8/2024,12:30,No data,No data,,,,,,,,
2024,2/8/2024,13:00,No data,No data,,,,,,,,
2024,2/8/2024,13:30,No data,No data,,,,,,,,
2024,2/8/2024,14:00,No data,No data,,,,,,,,
2024,2/8/2024,14:30,No data,No data,,,,,,,,
2024,2/8/2024,15:00,No data,No data,,,,,,,,
2024,2/8/2024,15:30,No data,No data,,,,,,,,
2024,2/8/2024,16:00,No data,No data,,,,,,,,
2024,2/8/2024,16:30,No data,No data,,,,,,,,
2024,2/8/2024,17:00,No data,No data,,,,,,,,
2024,2/8/2024,17:30,No data,No data,,,,,,,,
2024,2/8/2024,18:00,No data,No data,,,,,,,,
2024,2/8/2024,18:30,No data,No data,,,,,,,,
2024,2/8/2024,19:00,No data,No data,,,,,,,,
2024,2/8/2024,19:30,No data,No data,,,,,,,,
2024,2/8/2024,20:00,No data,No data,,,,,,,,
2024,2/8/2024,20:30,No data,No data,,,,,,,,
2024,2/8/2024,21:00,No data,No data,,,,,,,,
2024,2/8/2024,21:30,No data,No data,,,,,,,,
2024,2/8/2024,22:00,No data,No data,,,,,,,,
2024,2/8/2024,22:30,No data,No data,,,,,,,,
2024,2/8/2024,23:00,No data,No data,,,,,,,,
2024,2/8/2024,23:30,No data,No data,,,,,,,,
2024,2/9/2024,0:00,No data,No data,,,,,,,,
2024,2/9/2024,0:30,No data,No data,,,,,,,,
2024,2/9/2024,1:00,No data,No data,,,,,,,,
2024,2/9/2024,1:30,No data,No data,,,,,,,,
2024,2/9/2024,2:00,No data,No data,,,,,,,,
2024,2/9/2024,2:30,No data,No data,,,,,,,,
2024,2/9/2024,3:00,No data,No data,,,,,,,,
2024,2/9/2024,3:30,No data,No data,,,,,,,,
2024,2/9/2024,4:00,No data,No data,,,,,,,,
2024,2/9/2024,4:30,No data,No data,,,,,,,,
2024,2/9/2024,5:00,No data,No data,,,,,,,,
2024,2/9/2024,5:30,No data,No data,,,,,,,,
2024,2/9/2024,6:00,No data,No data,,,,,,,,
2024,2/9/2024,6:30,No data,No data,,,,,,,,
2024,2/9/2024,7:00,No data,No data,,,,,,,,
2024,2/9/2024,7:30,No data,No data,,,,,,,,
2024,2/9/2024,8:00,No data,No data,,,,,,,,
2024,2/9/2024,8:30,No data,No data,,,,,,,,
2024,2/9/2024,9:00,No data,No data,,,,,,,,
2024,2/9/2024,9:30,No data,No data,,,,,,,,
2024,2/9/2024,10:00,No data,No data,,,,,,,,
2024,2/9/2024,10:30,No data,No data,,,,,,,,
2024,2/9/2024,11:00,No data,No data,,,,,,,,
2024,2/9/2024,11:30,No data,No data,,,,,,,,
2024,2/9/2024,12:00,No data,No data,,,,,,,,
2024,2/9/2024,12:30,No data,No data,,,,,,,,
2024,2/9/2024,13:00,No data,No data,,,,,,,,
2024,2/9/2024,13:30,No data,No data,,,,,,,,
2024,2/9/2024,14:00,No data,No data,,,,,,,,
2024,2/9/2024,14:30,No data,No data,,,,,,,,
2024,2/9/2024,15:00,No data,No data,,,,,,,,
2024,2/9/2024,15:30,No data,No data,,,,,,,,
2024,2/9/2024,16:00,No data,No data,,,,,,,,
2024,2/9/2024,16:30,No data,No data,,,,,,,,
2024,2/9/2024,17:00,No data,No data,,,,,,,,
2024,2/9/2024,17:30,No data,No data,,,,,,,,
2024,2/9/2024,18:00,No data,No data,,,,,,,,
2024,2/9/2024,18:30,No data,No data,,,,,,,,
2024,2/9/2024,19:00,No data,No data,,,,,,,,
2024,2/9/2024,19:30,No data,No data,,,,,,,,
2024,2/9/2024,20:00,No data,No data,,,,,,,,
2024,2/9/2024,20:30,No data,No data,,,,,,,,
2024,2/9/2024,21:00,No data,No data,,,,,,,,
2024,2/9/2024,21:30,No data,No data,,,,,,,,
2024,2/9/2024,22:00,No data,No data,,,,,,,,
2024,2/9/2024,22:30,No data,No data,,,,,,,,
2024,2/9/2024,23:00,No data,No data,,,,,,,,
2024,2/9/2024,23:30,No data,No data,,,,,,,,
2024,2/10/2024,1:30,No data,No data,,,,,,,,
2024,2/10/2024,2:00,No data,No data,,,,,,,,
2024,2/10/2024,2:30,No data,No data,,,,,,,,
2024,2/10/2024,3:00,No data,No data,,,,,,,,
2024,2/10/2024,3:30,No data,No data,,,,,,,,
2024,2/10/2024,4:00,No data,No data,,,,,,,,
2024,2/10/2024,4:30,No data,No data,,,,,,,,
2024,2/10/2024,5:00,No data,No data,,,,,,,,
2024,2/10/2024,5:30,No data,No data,,,,,,,,
2024,2/10/2024,6:00,No data,No data,,,,,,,,
2024,2/10/2024,6:30,No data,No data,,,,,,,,
2024,2/10/2024,7:00,No data,No data,,,,,,,,
2024,2/10/2024,7:30,No data,No data,,,,,,,,
2024,2/10/2024,8:00,No data,No data,,,,,,,,
2024,2/10/2024,8:30,No data,No data,,,,,,,,
2024,2/10/2024,9:00,No data,No data,,,,,,,,
2024,2/10/2024,9:30,No data,No data,,,,,,,,
2024,2/10/2024,10:00,No data,No data,,,,,,,,
2024,2/10/2024,10:30,No data,No data,,,,,,,,
2024,2/10/2024,11:00,No data,No data,,,,,,,,
2024,2/10/2024,11:30,No data,No data,,,,,,,,
2024,2/10/2024,12:00,No data,No data,,,,,,,,
2024,2/10/2024,12:30,No data,No data,,,,,,,,
2024,2/10/2024,13:00,No data,No data,,,,,,,,
2024,2/10/2024,13:30,No data,No data,,,,,,,,
2024,2/10/2024,14:00,No data,No data,,,,,,,,
2024,2/10/2024,14:30,No data,No data,,,,,,,,
2024,2/10/2024,15:00,No data,No data,,,,,,,,
2024,2/10/2024,15:30,No data,No data,,,,,,,,
2024,2/10/2024,16:00,No data,No data,,,,,,,,
2024,2/10/2024,16:30,No data,No data,,,,,,,,
2024,2/10/2024,17:00,No data,No data,,,,,,,,
2024,2/10/2024,17:30,No data,No data,,,,,,,,
2024,2/10/2024,18:00,No data,No data,,,,,,,,
2024,2/10/2024,18:30,No data,No data,,,,,,,,
2024,2/10/2024,19:00,No data,No data,,,,,,,,
2024,2/10/2024,19:30,No data,No data,,,,,,,,
2024,2/10/2024,20:00,No data,No data,,,,,,,,
2024,2/10/2024,20:30,No data,No data,,,,,,,,
2024,2/10/2024,21:00,No data,No data,,,,,,,,
2024,2/10/2024,21:30,No data,No data,,,,,,,,
2024,2/10/2024,22:00,No data,No data,,,,,,,,
2024,2/10/2024,22:30,No data,No data,,,,,,,,
2024,2/10/2024,23:00,No data,No data,,,,,,,,
2024,2/10/2024,23:30,No data,No data,,,,,,,,
2024,2/11/2024,0:00,No data,No data,,,,,,,,
2024,2/11/2024,0:30,No data,No data,,,,,,,,
2024,2/11/2024,1:00,No data,No data,,,,,,,,
2024,2/11/2024,1:30,No data,No data,,,,,,,,
2024,2/11/2024,2:00,No data,No data,,,,,,,,
2024,2/11/2024,2:30,No data,No data,,,,,,,,
2024,2/11/2024,3:00,No data,No data,,,,,,,,
2024,2/11/2024,3:30,No data,No data,,,,,,,,
2024,2/11/2024,4:00,No data,No data,,,,,,,,
2024,2/11/2024,4:30,No data,No data,,,,,,,,
2024,2/11/2024,5:00,No data,No data,,,,,,,,
2024,2/11/2024,5:30,No data,No data,,,,,,,,
2024,2/11/2024,6:00,No data,No data,,,,,,,,
2024,2/11/2024,6:30,No data,No data,,,,,,,,
2024,2/11/2024,7:00,No data,No data,,,,,,,,
2024,2/11/2024,7:30,No data,No data,,,,,,,,
2024,2/11/2024,8:00,No data,No data,,,,,,,,
2024,2/11/2024,8:30,No data,No data,,,,,,,,
2024,2/11/2024,9:00,No data,No data,,,,,,,,
2024,2/11/2024,9:30,No data,No data,,,,,,,,
2024,2/11/2024,10:00,No data,No data,,,,,,,,
2024,2/11/2024,10:30,No data,No data,,,,,,,,
2024,2/11/2024,11:00,No data,No data,,,,,,,,
2024,2/11/2024,11:30,No data,No data,,,,,,,,
2024,2/11/2024,12:00,No data,No data,,,,,,,,
2024,2/11/2024,12:30,No data,No data,,,,,,,,
2024,2/11/2024,13:00,No data,No data,,,,,,,,
2024,2/11/2024,13:30,No data,No data,,,,,,,,
2024,2/11/2024,14:00,No data,No data,,,,,,,,
2024,2/11/2024,14:30,No data,No data,,,,,,,,
2024,2/11/2024,15:00,No data,No data,,,,,,,,
2024,2/11/2024,15:30,No data,No data,,,,,,,,
2024,2/11/2024,16:00,No data,No data,,,,,,,,
2024,2/11/2024,16:30,No data,No data,,,,,,,,
2024,2/11/2024,17:00,No data,No data,,,,,,,,
2024,2/11/2024,17:30,No data,No data,,,,,,,,
2024,2/11/2024,18:00,No data,No data,,,,,,,,
2024,2/11/2024,18:30,No data,No data,,,,,,,,
2024,2/11/2024,19:00,No data,No data,,,,,,,,
2024,2/11/2024,19:30,No data,No data,,,,,,,,
2024,2/11/2024,20:00,No data,No data,,,,,,,,
2024,2/11/2024,20:30,No data,No data,,,,,,,,
2024,2/11/2024,21:00,No data,No data,,,,,,,,
2024,2/11/2024,21:30,No data,No data,,,,,,,,
2024,2/11/2024,22:00,No data,No data,,,,,,,,
2024,2/11/2024,22:30,No data,No data,,,,,,,,
2024,2/11/2024,23:00,No data,No data,,,,,,,,
2024,2/11/2024,23:30,No data,No data,,,,,,,,
2024,2/12/2024,0:00,No data,No data,,,,,,,,
2024,2/12/2024,0:30,No data,No data,,,,,,,,
2024,2/12/2024,1:00,No data,No data,,,,,,,,
2024,2/12/2024,1:30,No data,No data,,,,,,,,
2024,2/12/2024,2:00,No data,No data,,,,,,,,
2024,2/12/2024,2:30,No data,No data,,,,,,,,
2024,2/12/2024,3:00,No data,No data,,,,,,,,
2024,2/12/2024,3:30,No data,No data,,,,,,,,
2024,2/12/2024,4:00,No data,No data,,,,,,,,
2024,2/12/2024,4:30,No data,No data,,,,,,,,
2024,2/12/2024,5:00,No data,No data,,,,,,,,
2024,2/12/2024,5:30,No data,No data,,,,,,,,
2024,2/12/2024,6:00,No data,No data,,,,,,,,
2024,2/12/2024,6:30,No data,No data,,,,,,,,
2024,2/12/2024,7:00,No data,No data,,,,,,,,
2024,2/12/2024,7:30,No data,No data,,,,,,,,
2024,2/12/2024,8:00,No data,No data,,,,,,,,
2024,2/12/2024,8:30,No data,No data,,,,,,,,
