Year,Date ,Hour,DataRecorded,DataReviewed,Observer,Time,Frame,Direction,Range,Length,Confidence,Comments
2024,3/6/2024,16:30,Full,Second 30,JE,16:58:23,8442,downstream,8.62,56.6,1,
2024,3/6/2024,17:00,Full,First 30,JE,No fish,,,,,,
2024,3/6/2024,17:30,Full,Second 30,JE,No fish,,,,,,
2024,3/6/2024,18:00,Full,First 30,JE,No fish,,,,,,
2024,3/6/2024,18:30,Full,Second 30,JE,No fish,,,,,,
2024,3/6/2024,19:00,Full,First 30,JE,No fish,,,,,,
2024,3/6/2024,19:30,Full,Second 30,JE,19:56:31,7872,upstream,8.12,52.6,1,
2024,3/6/2024,20:00,Full,First 30,JE,20:27:37,8224,upstream,14.04,49.8,1,
2024,3/6/2024,20:30,Full,Second 30,JE,20:42:36,3729,downstream,11.36,56.5,1,
2024,3/6/2024,21:00,Full,First 30,JE,No fish,,,,,,
2024,3/6/2024,21:30,Full,Second 30,JE,No fish,,,,,,
2024,3/6/2024,22:00,Full,First 30,JE,No fish,,,,,,
2024,3/6/2024,22:30,Full,Second 30,JE,22:33:59,1187,upstream,13.44,68.8,1,
2024,3/6/2024,23:00,Full,First 30,JE,No fish,,,,,,
2024,3/6/2024,23:30,Full,Second 30,JE,No fish,,,,,,
2024,3/6/2024,0:00,Full,First 30,BP,No fish,,,,,,continuous distortion/ static through entire 30 minute file. 
2024,3/6/2024,1:00,Full,First 30,BP,No fish,,,,,,continuous distortion/ static through entire 30 minute file. 
2024,3/6/2024,2:00,Full,First 30,BP,2:07:06,2117,downstream,8.84,54.30,2,"not confident this is a fish, it's only in a few frames. Continuous distortion/ static through entire 30 minute file. "
2024,3/6/2024,3:00,Full,First 30,BP,3:29:07,8684,upstream,19.25,51.40,2,continuous distortion/ static through entire 30 minute file.
2024,3/6/2024,4:00,Full,First 30,BP,No fish,,,,,,continuous distortion/ static through entire 30 minute file.
2024,3/6/2024,5:00,Full,First 30,BP,5:13:24,3991,upstream,15.29,51.90,1,hung around for a while; pretty sure it eventually crossed all the way through but not positive. Continuous static.
2024,3/6/2024,6:00,Full,First 30,BP,No fish,,,,,,continuous distortion/ static through entire 30 minute file.
2024,3/6/2024,7:00,Full,First 30,BP,No fish,,,,,,continuous distortion/ static through entire 30 minute file.
2024,3/6/2024,8:00,Full,First 30,BP,No fish,,,,,,continuous distortion/ static through entire 30 minute file.
2024,3/6/2024,9:00,Full,First 30,BP,9:17:36,5250,upstream,10.94,56.80,1,2 fish in the same frame
2024,3/6/2024,9:00,Full,First 30,BP,9:17:36,5250,upstream,11.22,54.20,1,continuous distortion/ static through entire 30 minute file.
2024,3/6/2024,10:00,Full,First 30,BP,No fish,,,,,,continuous distortion/ static through entire 30 minute file.
2024,3/6/2024,11:00,Full,First 30,BP,No fish,,,,,,continuous distortion/ static through entire 30 minute file.
2024,3/6/2024,12:00,Full,First 30,BP,No fish,,,,,,continuous distortion/ static through entire 30 minute file.
2024,3/6/2024,13:00,Full,First 30,BP,No fish,,,,,,continuous distortion/ static through entire 30 minute file.
2024,3/6/2024,14:00,Full,First 30,BP,No fish,,,,,,continuous distortion/ static through entire 30 minute file.
2024,3/6/2024,15:00,Full,First 30,BP,No fish,,,,,,continuous distortion/ static through entire 30 minute file.
2024,3/6/2024,16:00,Full,First 30,BP,No fish,,,,,,continuous distortion/ static through entire 30 minute file.
2024,3/6/2024,17:00,Full,First 30,BP,No fish,,,,,,continuous distortion/ static through entire 30 minute file.
2024,3/6/2024,18:00,Full,First 30,BP,No fish,,,,,,continuous distortion/ static through entire 30 minute file.
2024,3/6/2024,19:00,Full,First 30,BP,No fish,,,,,,continuous distortion/ static through entire 30 minute file.
2024,3/6/2024,20:00,Full,First 30,BP,20:27:55,8318,upstream,15.39,52.20,1,continuous distortion/ static through entire 30 minute file.
2024,3/6/2024,21:00,Full,First 30,BP,No fish,,,,,,continuous distortion/ static through entire 30 minute file.
2024,3/6/2024,22:00,Full,First 30,BP,No fish,,,,,,continuous distortion/ static through entire 30 minute file.
2024,3/6/2024,23:00,Full,First 30,BP,No fish,,,,,,continuous distortion/ static through entire 30 minute file.
2024,3/18/2024,0:00,No data,No data,AS,,,,,,,
2024,3/18/2024,0:30,No data,No data,AS,,,,,,,
2024,3/18/2024,1:00,No data,No data,AS,,,,,,,
2024,3/18/2024,1:30,No data,No data,AS,,,,,,,
2024,3/18/2024,2:00,No data,No data,AS,,,,,,,
2024,3/18/2024,2:30,No data,No data,AS,,,,,,,
2024,3/18/2024,3:00,No data,No data,AS,,,,,,,
2024,3/18/2024,3:30,No data,No data,AS,,,,,,,
2024,3/18/2024,4:00,No data,No data,AS,,,,,,,
2024,3/18/2024,4:30,No data,No data,AS,,,,,,,
2024,3/18/2024,5:00,No data,No data,AS,,,,,,,
2024,3/18/2024,5:30,No data,No data,AS,,,,,,,
2024,3/18/2024,6:00,No data,No data,AS,,,,,,,
2024,3/18/2024,6:30,No data,No data,AS,,,,,,,
2024,3/18/2024,7:00,No data,No data,AS,,,,,,,
2024,3/18/2024,7:30,No data,No data,AS,,,,,,,
2024,3/18/2024,8:00,No data,No data,AS,,,,,,,
2024,3/18/2024,8:30,No data,No data,AS,,,,,,,
2024,3/18/2024,9:00,No data,No data,AS,,,,,,,
2024,3/18/2024,9:30,No data,No data,AS,,,,,,,
2024,3/18/2024,10:00,No data,No data,AS,,,,,,,
2024,3/18/2024,10:30,No data,No data,AS,,,,,,,
2024,3/18/2024,11:00,Full,First 30,AS,No fish,,,,,,
2024,3/18/2024,11:30,Partial,Second 30,AS,No fish,,,,,,"11:30 to 11:40, 10 min recorded and reviewed"
2024,3/18/2024,11:30,Partial,Second 30,AS,No fish,,,,,,"11:40 to 12:00, 20 min recorded and reviewed"
2024,3/18/2024,12:00,Full,First 30,AS,No fish,,,,,,
2024,3/18/2024,12:30,Full,Second 30,AS,No fish,,,,,,
2024,3/18/2024,13:00,Full,First 30,AS,No fish,,,,,,
2024,3/18/2024,13:30,Full,Second 30,AS,No fish,,,,,,
2024,3/18/2024,14:00,Full,First 30,AS,No fish,,,,,,
2024,3/18/2024,14:30,Full,Second 30,AS,No fish,,,,,,
2024,3/18/2024,15:00,Full,First 30,AS,No fish,,,,,,
2024,3/18/2024,15:30,Full,Second 30,AS,No fish,,,,,,
2024,3/18/2024,16:00,Full,First 30,AS,No fish,,,,,,
2024,3/18/2024,16:30,Full,Second 30,AS,No fish,,,,,,
2024,3/18/2024,17:00,Full,First 30,AS,No fish,,,,,,
2024,3/18/2024,17:30,Full,Second 30,AS,No fish,,,,,,
2024,3/18/2024,18:00,Full,First 30,AS,No fish,,,,,,
2024,3/18/2024,18:30,Full,Second 30,AS,No fish,,,,,,
2024,3/18/2024,19:00,Full,First 30,AS,No fish,,,,,,
2024,3/18/2024,19:30,Full,Second 30,AS,No fish,,,,,,
2024,3/18/2024,20:00,Full,First 30,AS,20:00:05,,,,,,Otter chases a fish.
2024,3/18/2024,20:00,Full,First 30,AS,20:07:01,2160,upstream,16.73,58.9,1,
2024,3/18/2024,20:00,Full,First 30,AS,20:07:25,2287,upstream,13.7,77.2,1,
2024,3/18/2024,20:00,Full,First 30,AS,20:09:08,2832,downstream,15.08,59.9,1,
2024,3/18/2024,20:00,Full,First 30,AS,20:09:32,2954,upstream,12.55,84,1,
2024,3/18/2024,20:30,Full,Second 30,AS,No fish,,,,,,
2024,3/18/2024,21:00,Full,First 30,AS,21:02:14,669,upstream,7.3,66.6,1,
2024,3/18/2024,21:30,Full,Second 30,AS,21:36:15,1936,upstream,7.84,66.7,1,
2024,3/18/2024,22:00,Full,First 30,AS,No fish,,,,,,
2024,3/18/2024,22:30,Full,Second 30,AS,No fish,,,,,,
2024,3/18/2024,23:00,Full,First 30,AS,No fish,,,,,,
2024,3/18/2024,23:30,Full,Second 30,AS,23:35:01,1540,downstream,14.92,79.2,1,
2024,3/18/2024,23:30,Full,Second 30,AS,23:35:02,1546,downstream,14.65,66.5,1,
2024,3/18/2024,0:00,No data,No data,JE,,,,,,,Sonar went out
2024,3/18/2024,0:30,No data,No data,JE,,,,,,,
2024,3/18/2024,1:00,No data,No data,JE,,,,,,,
2024,3/18/2024,1:30,No data,No data,JE,,,,,,,
2024,3/18/2024,2:00,No data,No data,JE,,,,,,,
2024,3/18/2024,2:30,No data,No data,JE,,,,,,,
2024,3/18/2024,3:00,No data,No data,JE,,,,,,,
2024,3/18/2024,3:30,No data,No data,JE,,,,,,,
2024,3/18/2024,4:00,No data,No data,JE,,,,,,,
2024,3/18/2024,4:30,No data,No data,JE,,,,,,,
2024,3/18/2024,5:00,No data,No data,JE,,,,,,,
2024,3/18/2024,5:30,No data,No data,JE,,,,,,,
2024,3/18/2024,6:00,No data,No data,JE,,,,,,,
2024,3/18/2024,6:30,No data,No data,JE,,,,,,,
2024,3/18/2024,7:00,No data,No data,JE,,,,,,,
2024,3/18/2024,7:30,No data,No data,JE,,,,,,,
2024,3/18/2024,8:00,No data,No data,JE,,,,,,,
2024,3/18/2024,8:30,No data,No data,JE,,,,,,,
2024,3/18/2024,9:00,No data,No data,JE,,,,,,,
2024,3/18/2024,9:30,No data,No data,JE,,,,,,,
2024,3/18/2024,10:00,No data,No data,JE,,,,,,,
2024,3/18/2024,10:30,No data,No data,JE,,,,,,,
2024,3/18/2024,11:00,Partial,First 30,JE,No fish,,,,,,
2024,3/18/2024,11:30,Full,Second 30,JE,No fish,,,,,,
2024,3/18/2024,12:00,Full,First 30,JE,No fish,,,,,,
2024,3/18/2024,12:30,Full,Second 30,JE,No fish,,,,,,
2024,3/18/2024,13:00,Full,First 30,JE,No fish,,,,,,
2024,3/18/2024,13:30,Full,Second 30,JE,No fish,,,,,,
2024,3/18/2024,14:00,Full,First 30,JE,No fish,,,,,,
2024,3/18/2024,14:30,Full,Second 30,JE,No fish,,,,,,
2024,3/18/2024,15:00,Full,First 30,JE,No fish,,,,,,
2024,3/18/2024,15:30,Full,Second 30,JE,No fish,,,,,,
2024,3/18/2024,16:00,Full,First 30,JE,No fish,,,,,,
2024,3/18/2024,16:30,Full,Second 30,JE,No fish,,,,,,
2024,3/18/2024,17:00,Full,First 30,JE,No fish,,,,,,
2024,3/18/2024,17:30,Full,Second 30,JE,No fish,,,,,,
2024,3/18/2024,18:00,Full,First 30,JE,No fish,,,,,,
2024,3/18/2024,18:30,Full,Second 30,JE,No fish,,,,,,
2024,3/18/2024,19:00,Full,First 30,JE,No fish,,,,,,
2024,3/18/2024,19:30,Full,Second 30,JE,No fish,,,,,,
2024,3/18/2024,20:00,Full,First 30,JE,20:07:09,2202,upstream,16.61,46.4,1,
2024,3/18/2024,20:00,Full,First 30,JE,20:07:35,2339,upstream,15.37,61,1,
2024,3/18/2024,20:00,Full,First 30,JE,20:09:31,2953,upstream,12.59,68.1,1,
2024,3/18/2024,20:30,Full,Second 30,JE,No fish,,,,,,
2024,3/18/2024,21:00,Full,First 30,JE,21:02:14,667,upstream,7.1,63.5,1,
2024,3/18/2024,21:30,Full,Second 30,JE,21:36:16,1940,upstream,8.08,70.1,1,
2024,3/18/2024,22:00,Full,First 30,JE,No fish,,,,,,
2024,3/18/2024,22:30,Full,Second 30,JE,No fish,,,,,,
2024,3/18/2024,23:00,Full,First 30,JE,No fish,,,,,,
2024,3/18/2024,23:30,Full,Second 30,JE,23:35:06,1570,downstream,14.27,71.2,1,
2024,3/18/2024,23:30,Full,Second 30,JE,23:34:59,1533,downstream,15.24,73.5,1,
2024,3/18/2024,11:00,Partial,First 30,BP,No fish,,,,,,
2024,3/18/2024,12:00,Full,First 30,BP,No fish,,,,,,
2024,3/18/2024,13:00,Full,First 30,BP,No fish,,,,,,
2024,3/18/2024,14:00,Full,First 30,BP,No fish,,,,,,
2024,3/18/2024,15:00,Full,First 30,BP,No fish,,,,,,
2024,3/18/2024,16:00,Full,First 30,BP,No fish,,,,,,one small fish holding in frame for a while before moving; possible school of small fish milling around as well?
2024,3/18/2024,17:00,Full,First 30,BP,No fish,,,,,,
2024,3/18/2024,18:00,Full,First 30,BP,18:06:20,1969,downstream,11.20,55.10,2,"appeared in few DS frames, lots of distortion so hard to measure"
2024,3/18/2024,19:00,Full,First 30,BP,17:05:14,1611,downstream,19.54,109.20,2,"very large & far away from SONAR array, not totally confident this is a fish"
2024,3/18/2024,20:00,Full,First 30,BP,20:07:02,2168,upstream,16.85,55.90,1,
2024,3/18/2024,20:00,Full,First 30,BP,20:07:29,2310,upstream,14.68,65.80,1,
2024,3/18/2024,20:00,Full,First 30,BP,20:09:08,2831,downstream,15.12,50.60,1,
2024,3/18/2024,20:00,Full,First 30,BP,20:09:40,2999,upstream,14.98,70.40,1,
2024,3/18/2024,21:00,Full,First 30,BP,21:02:14,666,upstream,9.21,68.50,1,imagery is very distorted
2024,3/18/2024,22:00,Full,First 30,BP,No fish,,,,,,
2024,3/18/2024,23:00,Full,First 30,BP,23:01:21,416,upstream,20.61,74.10,2,"very distorted, at far end of the reach of the beams"
2024,3/30/2024,0:00,Full,First 30,AS,0:05:36,1698,downstream,15.84,67.2,1,
2024,3/30/2024,0:30,Full,No review,AS,,,,,,,
2024,3/30/2024,1:00,Full,First 30,AS,1:07:26,2261,downstream,14.11,72.9,1,
2024,3/30/2024,1:00,Full,First 30,AS,1:07:59,2425,upstream,13.27,71.8,1,
2024,3/30/2024,1:00,Full,First 30,AS,1:24:59,7629,upstream,14.22,66.7,1,
2024,3/30/2024,1:30,Full,No review,AS,,,,,,,
2024,3/30/2024,2:00,Full,First 30,AS,No fish,,,,,,
2024,3/30/2024,2:30,Full,No review,AS,,,,,,,
2024,3/30/2024,3:00,Full,First 30,AS,3:18:58,5785,downstream,10.94,70.3,1,
2024,3/30/2024,3:30,Full,No review,AS,,,,,,,
2024,3/30/2024,4:00,Full,First 30,AS,No fish,,,,,,
2024,3/30/2024,4:30,Full,No review,AS,,,,,,,
2024,3/30/2024,5:00,Full,First 30,AS,No fish,,,,,,
2024,3/30/2024,5:30,Full,No review,AS,,,,,,,
2024,3/30/2024,6:00,Full,First 30,AS,6:00:07,26,upstream,11.32,50.9,1,
2024,3/30/2024,6:00,Full,First 30,AS,6:03:24,1020,downstream,14.87,76.3,1,
2024,3/30/2024,6:00,Full,First 30,AS,6:09:12,2800,downstream,10.44,77,1,
2024,3/30/2024,6:00,Full,First 30,AS,6:11:50,3603,upstream,7.56,77.4,1,
2024,3/30/2024,6:00,Full,First 30,AS,6:16:15,4941,downstream,6.52,77.6,1,
2024,3/30/2024,6:30,Full,No review,AS,,,,,,,
2024,3/30/2024,7:00,Full,First 30,AS,7:12:12,3734,downstream,9.51,76.6,1,
2024,3/30/2024,7:30,Full,No review,AS,,,,,,,
2024,3/30/2024,8:00,Full,First 30,AS,No fish,,,,,,
2024,3/30/2024,8:30,Full,No review,AS,,,,,,,
2024,3/30/2024,9:00,Full,First 30,AS,No fish,,,,,,
2024,3/30/2024,9:30,Full,No review,AS,,,,,,,
2024,3/30/2024,10:00,Full,First 30,AS,No fish,,,,,,
2024,3/30/2024,10:30,Full,No review,AS,,,,,,,
2024,3/30/2024,11:00,Full,First 30,AS,No fish,,,,,,
2024,3/30/2024,11:30,Full,No review,AS,,,,,,,
2024,3/30/2024,12:00,Full,First 30,AS,No fish,,,,,,
2024,3/30/2024,12:30,Full,No review,AS,,,,,,,
2024,3/30/2024,13:00,Full,First 30,AS,No fish,,,,,,
2024,3/30/2024,13:30,Full,No review,AS,,,,,,,
2024,3/30/2024,14:00,Full,First 30,AS,14:00:56,273,upstream,14.11,86.9,1,
2024,3/30/2024,14:00,Full,First 30,AS,14:02:01,600,downstream,11.71,85.7,1,
2024,3/30/2024,14:00,Full,First 30,AS,14:09:28,2875,downstream,14.58,52.9,1,
2024,3/30/2024,14:30,Full,No review,AS,,,,,,,
2024,3/30/2024,15:00,Full,First 30,AS,No fish,,,,,,
2024,3/30/2024,15:30,Full,No review,AS,,,,,,,
2024,3/30/2024,16:00,Full,First 30,AS,No fish,,,,,,
2024,3/30/2024,16:30,Full,No review,AS,,,,,,,
2024,3/30/2024,17:00,Full,First 30,AS,No fish,,,,,,
2024,3/30/2024,17:30,Full,No review,AS,,,,,,,
2024,3/30/2024,18:00,Full,First 30,AS,No fish,,,,,,
2024,3/30/2024,18:30,Full,No review,AS,,,,,,,
2024,3/30/2024,19:00,Full,First 30,AS,No fish,,,,,,
2024,3/30/2024,19:30,Full,No review,AS,,,,,,,
2024,3/30/2024,20:00,Full,First 30,AS,20:07:43,2334,downstream,8.55,73.4,1,
2024,3/30/2024,20:00,Full,First 30,AS,20:09:39,2922,upstream,7.69,69.8,1,
2024,3/30/2024,20:00,Full,First 30,AS,20:09:41,2931,upstream,7.12,63.1,1,
2024,3/30/2024,20:00,Full,First 30,AS,20:13:18,4038,upstream,13.16,65,1,
2024,3/30/2024,20:00,Full,First 30,AS,20:18:08,5514,downstream,15.42,66.6,1,
2024,3/30/2024,20:00,Full,First 30,AS,20:19:56,6055,upstream,9.43,69.3,1,
2024,3/30/2024,20:00,Full,First 30,AS,20:21:37,6567,upstream,9.13,62.7,1,
2024,3/30/2024,20:30,Full,No review,AS,,,,,,,
2024,3/30/2024,21:00,Full,First 30,AS,21:04:48,1455,upstream,7.26,68.9,1,
2024,3/30/2024,21:00,Full,First 30,AS,21:18:10,5533,upstream,8.38,87,1,
2024,3/30/2024,21:30,Full,No review,AS,,,,,,,
2024,3/30/2024,22:00,Full,First 30,AS,22:08:54,2702,upstream,12.87,74.7,1,
2024,3/30/2024,22:00,Full,First 30,AS,22:17:03,5197,upstream,16.76,74,1,
2024,3/30/2024,22:00,Full,First 30,AS,22:24:24,7423,downstream,16.16,70.6,1,
2024,3/30/2024,22:30,Full,No review,AS,,,,,,,
2024,3/30/2024,23:00,Full,First 30,AS,23:08:47,2668,downstream,12.74,86.9,1,
2024,3/30/2024,23:00,Full,First 30,AS,23:08:50,2683,downstream,14.03,80.3,1,
2024,3/30/2024,23:00,Full,First 30,AS,23:10:29,3188,downstream,12.84,75,1,
2024,3/30/2024,23:00,Full,First 30,AS,23:13:50,4210,downstream,15.3,74.3,1,
2024,3/30/2024,23:00,Full,First 30,AS,23:15:01,4573,downstream,6.95,75.7,1,
2024,3/30/2024,23:30,Full,No review,AS,,,,,,,
2024,3/30/2024,0:00,Full,First 30,JE,0:05:36,1698,downstream,15.85,63,1,
2024,3/30/2024,0:30,Full,Second 30,JE,0:42:55,3918,downstream,11.85,63.6,1,
2024,3/30/2024,0:30,Full,Second 30,JE,0:43:36,4126,downstream,11.36,71.4,1,
2024,3/30/2024,0:30,Full,Second 30,JE,0:43:38,4135,downstream,14.57,63.4,1,
2024,3/30/2024,0:30,Full,Second 30,JE,0:45:21,4654,upstream,5.82,70.3,1,
2024,3/30/2024,0:30,Full,Second 30,JE,0:46:23,4978,upstream,14.13,68.2,1,
2024,3/30/2024,0:30,Full,Second 30,JE,0:46:51,5118,downstream,7.2,70.6,1,
2024,3/30/2024,1:00,Full,First 30,JE,1:07:27,2264,downstream,14.18,62.6,1,
2024,3/30/2024,1:00,Full,First 30,JE,1:08:01,2434,upstream,13.44,61.1,1,
2024,3/30/2024,1:00,Full,First 30,JE,1:24:49,7586,upstream,12.02,71.8,1,
2024,3/30/2024,1:30,Full,Second 30,JE,1:30:36,178,upstream,13.36,77.6,1,
2024,3/30/2024,1:30,Full,Second 30,JE,1:39:23,2847,downstream,11.12,69.2,1,
2024,3/30/2024,1:30,Full,Second 30,JE,1:43:39,4151,upstream,14.14,76.9,1,
2024,3/30/2024,1:30,Full,Second 30,JE,1:54:19,7414,downstream,8.67,69.2,1,
2024,3/30/2024,2:00,Full,First 30,JE,No fish,,,,,,
2024,3/30/2024,2:30,Full,Second 30,JE,2:33:57,1192,downstream,12.53,73.8,1,
2024,3/30/2024,2:30,Full,Second 30,JE,2:57:02,8241,upstream,15.91,72,1,
2024,3/30/2024,3:00,Full,First 30,JE,No fish,,,,,,
2024,3/30/2024,3:30,Full,Second 30,JE,3:42:08,3702,downstream,14.97,67.8,1,
2024,3/30/2024,4:00,Full,First 30,JE,No fish,,,,,,
2024,3/30/2024,4:30,Full,Second 30,JE,4:45:01,4590,upstream,10.45,57,1,
2024,3/30/2024,4:30,Full,Second 30,JE,4:49:47,6051,downstream,15.18,65.6,1,
2024,3/30/2024,5:00,Full,First 30,JE,No fish,,,,,,
2024,3/30/2024,5:30,Full,Second 30,JE,5:46:09,4954,downstream,12.57,79.8,1,
2024,3/30/2024,6:00,Full,First 30,JE,6:12:04,3668,upstream,13.6,75.6,1,
2024,3/30/2024,6:30,Full,Second 30,JE,No fish,,,,,,
2024,3/30/2024,7:00,Full,First 30,JE,No fish,,,,,,
2024,3/30/2024,7:30,Full,Second 30,JE,No fish,,,,,,
2024,3/30/2024,8:00,Full,First 30,JE,No fish,,,,,,
2024,3/30/2024,8:30,Full,Second 30,JE,No fish,,,,,,
2024,3/30/2024,9:00,Full,First 30,JE,No fish,,,,,,
2024,3/30/2024,9:30,Full,Second 30,JE,No fish,,,,,,
2024,3/30/2024,10:00,Full,First 30,JE,No fish,,,,,,
2024,3/30/2024,10:30,Full,Second 30,JE,No fish,,,,,,
2024,3/30/2024,11:00,Full,First 30,JE,No fish,,,,,,
2024,3/30/2024,11:30,Full,Second 30,JE,No fish,,,,,,
2024,3/30/2024,12:00,Full,First 30,JE,No fish,,,,,,
2024,3/30/2024,12:30,Full,Second 30,JE,No fish,,,,,,
2024,3/30/2024,13:00,Full,First 30,JE,No fish,,,,,,
2024,3/30/2024,13:30,Full,Second 30,JE,No fish,,,,,,
2024,3/30/2024,14:00,Full,First 30,JE,No fish,,,,,,
2024,3/30/2024,14:30,Full,Second 30,JE,No fish,,,,,,
2024,3/30/2024,15:00,Full,First 30,JE,No fish,,,,,,
2024,3/30/2024,15:30,Full,Second 30,JE,No fish,,,,,,
2024,3/30/2024,16:00,Full,First 30,JE,No fish,,,,,,
2024,3/30/2024,16:30,Full,Second 30,JE,No fish,,,,,,
2024,3/30/2024,17:00,Full,First 30,JE,No fish,,,,,,
2024,3/30/2024,17:30,Full,Second 30,JE,No fish,,,,,,
2024,3/30/2024,18:00,Full,First 30,JE,No fish,,,,,,
2024,3/30/2024,18:30,Full,Second 30,JE,No fish,,,,,,
2024,3/30/2024,19:00,Full,First 30,JE,No fish,,,,,,
2024,3/30/2024,19:30,Full,Second 30,JE,19:57:14,8320,upstream,13.48,73.2,1,
2024,3/30/2024,20:00,Full,First 30,JE,20:09:38,2919,upstream,7.46,45.6,1,
2024,3/30/2024,20:00,Full,First 30,JE,20:09:41,2931,upstream,7.13,60.1,1,
2024,3/30/2024,20:00,Full,First 30,JE,20:13:24,4065,upstream,14.03,55.5,1,
2024,3/30/2024,20:00,Full,First 30,JE,20:18:01,5475,downstream,15.7,59.8,1,
2024,3/30/2024,20:00,Full,First 30,JE,20:19:57,6059,upstream,9.68,52.4,1,
2024,3/30/2024,20:00,Full,First 30,JE,20:21:29,6532,upstream,8.8,60.8,1,
2024,3/30/2024,20:30,Full,Second 30,JE,20:35:12,1579,upstream,6.59,61.9,1,
2024,3/30/2024,20:30,Full,Second 30,JE,20:36:17,1903,upstream,8.48,60,1,
2024,3/30/2024,20:30,Full,Second 30,JE,20:37:41,2336,upstream,7.64,52,1,
2024,3/30/2024,20:30,Full,Second 30,JE,20:39:32,2903,downstream,10.06,51.5,1,
2024,3/30/2024,20:30,Full,Second 30,JE,20:40:11,3103,upstream,14.65,62.1,1,
2024,3/30/2024,20:30,Full,Second 30,JE,20:53:59,7316,downstream,12.8,58.4,1,
2024,3/30/2024,20:30,Full,Second 30,JE,20:56:44,8168,downstream,8.06,69.3,1,
2024,3/30/2024,21:00,Full,First 30,JE,21:04:45,1441,upstream,6.68,57.3,1,
2024,3/30/2024,21:00,Full,First 30,JE,21:18:14,5554,upstream,10.08,66.4,1,
2024,3/30/2024,21:30,Full,Second 30,JE,21:46:18,4973,upstream,8.75,63.6,1,
2024,3/30/2024,22:00,Full,First 30,JE,22:08:50,2684,upstream,12.42,58.1,1,
2024,3/30/2024,22:00,Full,First 30,JE,22:17:09,5225,upstream,16.5,68.2,1,
2024,3/30/2024,22:00,Full,First 30,JE,22:24:21,7407,downstream,16.28,62.2,1,
2024,3/30/2024,22:30,Full,Second 30,JE,22:36:07,1857,downstream,14.66,64.8,1,
2024,3/30/2024,22:30,Full,Second 30,JE,22:37:28,2268,upstream,7.02,58.5,1,
2024,3/30/2024,22:30,Full,Second 30,JE,22:38:29,2581,upstream,15.75,55.3,1,
2024,3/30/2024,22:30,Full,Second 30,JE,22:51:58,6695,upstream,5.79,65.2,1,
2024,3/30/2024,22:30,Full,Second 30,JE,22:58:50,8809,upstream,5.93,65.4,1,
2024,3/30/2024,22:30,Full,Second 30,JE,22:58:51,8811,upstream,6.01,72.9,1,
2024,3/30/2024,23:00,Full,First 30,JE,23:08:43,2648,downstream,11.98,76.4,1,
2024,3/30/2024,23:00,Full,First 30,JE,23:08:51,2688,downstream,13.8,83.4,1,
2024,3/30/2024,23:00,Full,First 30,JE,23:10:19,3138,downstream,14.43,60.5,1,
2024,3/30/2024,23:00,Full,First 30,JE,23:13:56,4237,upstream,15.24,61.8,1,
2024,3/30/2024,23:00,Full,First 30,JE,23:15:02,4575,downstream,6.73,68.3,1,
2024,3/30/2024,23:30,Full,Second 30,JE,23:47:59,5455,upstream,18.23,54.8,1,
2024,3/30/2024,23:30,Full,Second 30,JE,23:54:42,7506,upstream,6.75,61.9,1,
2024,3/30/2024,0:00,Full,First 30,BP,0:05:36,1698,downstream,15.89,63.60,1,
2024,3/30/2024,1:00,Full,First 30,BP,1:07:27,2264,downstream,14.19,61.50,1,
2024,3/30/2024,1:00,Full,First 30,BP,1:08:11,2483,upstream,14.38,68.80,1,
2024,3/30/2024,1:00,Full,First 30,BP,1:24:29,7585,upstream,12.06,76.70,1,
2024,3/30/2024,2:00,Full,First 30,BP,No fish,,,,,,
2024,3/30/2024,3:00,Full,First 30,BP,3:18:59,5787,downstream,10.53,64.20,2,
2024,3/30/2024,4:00,Full,First 30,BP,No fish,,,,,,
2024,3/30/2024,5:00,Full,First 30,BP,No fish,,,,,,
2024,3/30/2024,6:00,Full,First 30,BP,6:09:12,2801,downstream,10.57,69.60,1,
2024,3/30/2024,6:00,Full,First 30,BP,6:11:57,3635,upstream,10.44,77.50,1,
2024,3/30/2024,6:00,Full,First 30,BP,6:13:44,4178,downstream,11.58,83.50,2,not sure this is a fish
2024,3/30/2024,7:00,Full,First 30,BP,2:12:12,3733,downstream,9.43,69.20,2,not sure this is a fish; otter maybe?
2024,3/30/2024,7:00,Full,First 30,BP,7:12:13,3741,downstream,10.86,69.10,2,not sure this is a fish; otter maybe?
2024,3/30/2024,8:00,Full,First 30,BP,No fish,,,,,,
2024,3/30/2024,9:00,Full,First 30,BP,No fish,,,,,,
2024,3/30/2024,10:00,Full,First 30,BP,No fish,,,,,,
2024,3/30/2024,11:00,Full,First 30,BP,11:27:45,8438,upstream,9.97,69.90,2,
2024,3/30/2024,11:00,Full,First 30,BP,11:27:47,8448,downstream,13.45,89.60,2,
2024,3/30/2024,12:00,Full,First 30,BP,No fish,,,,,,
2024,3/30/2024,13:00,Full,First 30,BP,No fish,,,,,,
2024,3/30/2024,14:00,Full,First 30,BP,14:00:57,279,upstream,11.69,65.20,1,
2024,3/30/2024,14:00,Full,First 30,BP,14:02:03,606,downstream,11.52,74.60,1,
2024,3/30/2024,15:00,Full,First 30,BP,No fish,,,,,,
2024,3/30/2024,16:00,Full,First 30,BP,No fish,,,,,,
2024,3/30/2024,17:00,Full,First 30,BP,No fish,,,,,,
2024,3/30/2024,18:00,Full,First 30,BP,No fish,,,,,,
